"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"287","Bobby Kennedy was one of my heroes. He was someone who showed us the power of acting on our ideals, the idea that a… https://t.co/mMVBHEBzsv",FALSE,211480,NA,2018-08-06 14:53:32,TRUE,NA,"1026481404782235648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",36631,FALSE,FALSE,NA,NA
"288","I’m confident that, together, they’ll strengthen this country we love by restoring opportunity, repairing our allia… https://t.co/CgiImgqCDD",FALSE,192237,"BarackObama",2018-08-01 16:20:24,TRUE,"1024691241093607425","1024691324933562369","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",33059,FALSE,FALSE,NA,NA
"289","Today I’m proud to endorse such a wide and impressive array of Democratic candidates – leaders as diverse, patrioti… https://t.co/i0MECnqfJr",FALSE,226947,NA,2018-08-01 16:20:04,TRUE,NA,"1024691241093607425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",50541,FALSE,FALSE,NA,NA
"290","Mandela Day is about taking action to change the world for the better. In these young people, I see Madiba's exampl… https://t.co/iT1v545C2L",FALSE,243609,NA,2018-07-18 16:19:30,TRUE,NA,"1019617669958586368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",37558,FALSE,FALSE,NA,NA
"291","This week, I’m traveling to Africa for the first time since I left office – a continent of wonderful diversity, thr… https://t.co/UDROtalUlX",FALSE,397190,NA,2018-07-13 13:42:22,TRUE,NA,"1017766186296193024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",53925,FALSE,FALSE,NA,NA
"292","RT @MichelleObama: Sometimes truth transcends party. https://t.co/TeFM7NmNzU",FALSE,0,NA,2018-06-18 17:52:50,FALSE,NA,"1008769520759173121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",122254,TRUE,FALSE,NA,NA
"293","Congratulations to the @Capitals! This @NHLBlackhawks fan knows what it’s like to lift that cup – and I’m happy for… https://t.co/9LG5lxLQC7",FALSE,144193,NA,2018-06-12 15:09:54,TRUE,NA,"1006554191676964864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",12132,FALSE,FALSE,NA,NA
"294","“Low plastic stool, cheap but delicious noodles, cold Hanoi beer.” This is how I’ll remember Tony. He taught us abo… https://t.co/l79o6OyNAT",FALSE,1068780,NA,2018-06-08 16:01:17,TRUE,NA,"1005117568913412098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",223718,FALSE,FALSE,NA,NA
"295","This National Gun Violence Awareness Day, show your commitment to keeping our kids safe from gun violence. Then, fo… https://t.co/Nr5qxK8sgu",FALSE,208848,NA,2018-06-01 15:33:58,TRUE,NA,"1002573982212788224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",45626,FALSE,FALSE,NA,NA
"296","We can never truly repay the debt we owe our fallen heroes. But we can remember them, honor their sacrifice, and af… https://t.co/iHLhFdhoZQ",FALSE,571411,NA,2018-05-28 16:02:01,TRUE,NA,"1001131488103030784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",107778,FALSE,FALSE,NA,NA
"297","This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle a… https://t.co/XN7anzCTst",FALSE,129412,NA,2018-05-23 20:40:01,TRUE,NA,"999389510550028289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",18916,FALSE,FALSE,NA,NA
"298","Happy Mother’s Day to every mom out there, especially the remarkable moms in my life, @MichelleObama and my mother-… https://t.co/QsZPuZ2OoJ",FALSE,566930,NA,2018-05-13 14:32:16,TRUE,NA,"995673081531248642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",53905,FALSE,FALSE,NA,NA
"299","There are few issues more important to the security of the US than the potential spread of nuclear weapons or the p… https://t.co/ym4YTPpbWl",FALSE,427695,NA,2018-05-08 19:40:56,TRUE,NA,"993938824752451586",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",123365,FALSE,FALSE,NA,NA
"300","RT @MichelleObama: Happy #CollegeSigningDay! So excited to be in Philly to celebrate all the young people making the commitment to higher e…",FALSE,0,NA,2018-05-02 16:00:44,FALSE,NA,"991709079600091136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",6757,TRUE,FALSE,NA,NA
"301","These talented young people will create a better future not just in Africa, but around the world. I can’t wait to s… https://t.co/0YgQxnOrz9",FALSE,192673,NA,2018-04-23 19:13:36,TRUE,NA,"988496127996678145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",28412,FALSE,FALSE,NA,NA
"302","Our statement on the passing of Former First Lady Barbara Bush: https://t.co/MhTVYCL9Nj",FALSE,311036,NA,2018-04-18 00:44:58,FALSE,NA,"986405191711944704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",46806,FALSE,FALSE,NA,NA
"303","RT @ObamaFoundation: We just announced the inaugural class of #ObamaFellows. These 20 civic leaders have carried out inspiring work around…",FALSE,0,NA,2018-04-16 11:25:04,FALSE,NA,"985841501321269250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",5222,TRUE,FALSE,NA,NA
"304","RT @ObamaFoundation: This week—50 years since Dr. Martin Luther King, Jr. was killed—@BarackObama and @RepJohnLewis sat down with a group o…",FALSE,0,NA,2018-04-04 14:35:58,FALSE,NA,"981540886726217729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",13218,TRUE,FALSE,NA,NA
"305","Incredible to have a Chicago team in the Final Four. I’ll take that over an intact bracket any day! Congratulations… https://t.co/V9IbaSlbIp",FALSE,216892,NA,2018-03-25 15:34:31,TRUE,NA,"977931743880761344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",18726,FALSE,FALSE,NA,NA
"306","Michelle and I are so inspired by all the young people who made today’s marches happen. Keep at it. You’re leading… https://t.co/d0DTg594Cs",FALSE,1506987,NA,2018-03-24 17:07:47,TRUE,NA,"977592827348742146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",297072,FALSE,FALSE,NA,NA
"307","Our most important task as a nation is to make sure all our young people can achieve their dreams. We’ve started th… https://t.co/gNw9ks6pMY",FALSE,132394,NA,2018-03-19 21:48:18,TRUE,NA,"975851480648421376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",25298,FALSE,FALSE,NA,NA
"308","In Singapore with young people who are advocating for education, empowering young women, and getting involved all o… https://t.co/V5uHCeMWUa",FALSE,166030,NA,2018-03-19 15:10:02,TRUE,NA,"975751255296487424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",24250,FALSE,FALSE,NA,NA
"309","41: I like the competition. And the loyalty to the home team. - 44 https://t.co/XG3ChMtW0M",FALSE,268375,NA,2018-03-16 00:22:18,FALSE,NA,"974440685175754752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",27401,FALSE,FALSE,NA,NA
"310","Congrats to @LoyolaChicago and Sister Jean for a last-second upset - I had faith in my pick!",FALSE,125453,NA,2018-03-15 23:16:02,FALSE,NA,"974424008182689792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",12099,FALSE,FALSE,NA,NA
"311","Just because I have more time to watch games doesn’t mean my picks will be better, but here are my brackets this ye… https://t.co/gWpZwlceV3",FALSE,251971,NA,2018-03-14 20:12:59,TRUE,NA,"974015556675391488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",35934,FALSE,FALSE,NA,NA
"312","Have fun out there among the stars. https://t.co/S285MTwGtp",FALSE,1362631,NA,2018-03-14 14:58:59,FALSE,NA,"973936533320413184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",246475,FALSE,FALSE,NA,NA
"313","Four years ago, @MichelleObama and I had the privilege to host Lt. Cmdr. Dan Cnossen and his fellow Paralympians an… https://t.co/kneWyU2Tu1",FALSE,167168,NA,2018-03-12 18:12:41,TRUE,NA,"973260504411058176",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BarackObama",18210,FALSE,FALSE,NA,NA
"314","I got my start holding community meetings in Chicago, so it was fun to be home for one tonight. Michelle and I want… https://t.co/1ammpZayJx",FALSE,228225,NA,2018-02-28 02:58:41,TRUE,NA,"968681836078608385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",34441,FALSE,FALSE,NA,NA
"315","Young people have helped lead all our great movements. How inspiring to see it again in so many smart, fearless stu… https://t.co/wXO3wBtJ8V",FALSE,1559129,NA,2018-02-22 16:00:44,TRUE,NA,"966704319658647553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",413551,FALSE,FALSE,NA,NA
"316","Billy Graham was a humble servant who prayed for so many - and who, with wisdom and grace, gave hope and guidance t… https://t.co/V8WtgIRPEB",FALSE,244215,NA,2018-02-21 16:33:04,TRUE,NA,"966350067287363584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",32032,FALSE,FALSE,NA,NA
"317","We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can hon… https://t.co/LWGSkzRapH",FALSE,1248128,NA,2018-02-15 17:12:17,TRUE,NA,"964185606803853314",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",345890,FALSE,FALSE,NA,NA
"318","Happy Valentine’s Day, @MichelleObama. You make every day and every place better. https://t.co/aWvyytR7Mm",FALSE,1438652,NA,2018-02-14 16:25:03,FALSE,NA,"963811333685817346",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",218705,FALSE,FALSE,NA,NA
"319","RT @MichelleObama: Happy #ValentinesDay to my one and only, @BarackObama. To celebrate the occasion, I’m dedicating a little Valentine’s Da…",FALSE,0,NA,2018-02-14 16:24:22,FALSE,NA,"963811162482728961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",24241,TRUE,FALSE,NA,NA
"320","Dr. King was 26 when the Montgomery bus boycott began. He started small, rallying others who believed their efforts… https://t.co/N0zwBg7gTi",FALSE,1380018,NA,2018-01-15 14:46:02,TRUE,NA,"952914779458424832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",342023,FALSE,FALSE,NA,NA
"321","All across America people chose to get involved, get engaged and stand up. Each of us can make a difference, and al… https://t.co/zxpKVnNeHZ",FALSE,477837,"BarackObama",2017-12-29 16:11:11,TRUE,"946775467536928768","946775615893655552","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",106318,FALSE,FALSE,NA,NA
"322","Ten-year-old Jahkil Jackson is on a mission to help homeless people in Chicago. He created kits full of socks, toil… https://t.co/7mNk6dmnyC",FALSE,292964,"BarackObama",2017-12-29 16:10:36,TRUE,"946775332564230144","946775467536928768","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",45440,FALSE,FALSE,NA,NA
"323","Chris Long gave his paychecks from the first six games of the NFL season to fund scholarships in Charlottesville, V… https://t.co/KxUk5Wle6h",FALSE,256066,"BarackObama",2017-12-29 16:10:04,TRUE,"946775194101800960","946775332564230144","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",61855,FALSE,FALSE,NA,NA
"324","Kat Creech, a wedding planner in Houston, turned a postponed wedding into a volunteer opportunity for Hurricane Har… https://t.co/MCXiSuAVJN",FALSE,148061,"BarackObama",2017-12-29 16:09:31,TRUE,"946775081371471872","946775194101800960","813286","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",21945,FALSE,FALSE,NA,NA
"325","As we count down to the new year, we get to reflect and prepare for what’s ahead. For all the bad news that seemed… https://t.co/WaUHkVww2g",FALSE,741330,NA,2017-12-29 16:09:04,TRUE,NA,"946775081371471872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",162054,FALSE,FALSE,NA,NA
"326","RT @MBK_Alliance: I am my Brother’s Keeper. 
Watch our new PSA with @BarackObama, @StephenCurry30 &amp; @chancetherapper, then take action to s…",FALSE,0,NA,2017-12-27 21:02:52,FALSE,NA,"946124244328550400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",7045,TRUE,FALSE,NA,NA
"327","On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",FALSE,1393124,NA,2017-12-25 16:05:05,FALSE,NA,"945324527520804866",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",228798,FALSE,FALSE,NA,NA
"328","There's no better time than the holiday season to reach out and give back to our communities. Great to hear from yo… https://t.co/gp5dCy9oN2",FALSE,392288,NA,2017-12-14 22:39:13,TRUE,NA,"941437447296225280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",54686,FALSE,FALSE,NA,NA
"329","Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!",FALSE,648622,NA,2017-12-13 00:17:20,FALSE,NA,"940737366255423488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",76643,FALSE,FALSE,NA,NA
"330","Just got off a call to thank folks who are working hard to help more Americans across the country sign up for healt… https://t.co/A9QvCySWJ8",FALSE,213695,NA,2017-12-11 20:16:29,TRUE,NA,"940314364460060673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",81068,FALSE,FALSE,NA,NA
"331","RT @ObamaFoundation: Watch: We hosted a Town Hall in New Delhi with @BarackObama and young leaders about how to drive change and make an im…",FALSE,0,NA,2017-12-04 22:57:47,FALSE,NA,"937818240453095424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",6121,TRUE,FALSE,NA,NA
"332","Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a life… https://t.co/KC9nmjZPuX",FALSE,1093067,NA,2017-11-27 21:13:50,TRUE,NA,"935255366438408192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",104252,FALSE,FALSE,NA,NA
"333","From the Obama family to yours, we wish you a Happy Thanksgiving full of joy and gratitude. https://t.co/xAvSQwjQkz",FALSE,1306508,NA,2017-11-23 14:44:27,FALSE,NA,"933707825821421568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",194125,FALSE,FALSE,NA,NA
"334","ME:  Joe, about halfway through the speech, I’m gonna wish you a happy birth--
BIDEN:  IT’S MY BIRTHDAY!
ME:  Joe.… https://t.co/5qLUsDoaMi",FALSE,1896692,NA,2017-11-20 19:02:11,TRUE,NA,"932685522820042754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",455715,FALSE,FALSE,NA,NA
"335","RT @ObamaFoundation: Today, we honor those who have honored our country with its highest form of service. https://t.co/IbJNCwIofL https://t…",FALSE,0,NA,2017-11-11 15:13:46,FALSE,NA,"929366549009502208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarackObama",8208,TRUE,FALSE,NA,NA
